"id","modified","language","license","collectionCode","basisOfRecord","dynamicProperties","occurrenceID","organismQuantity","organismQuantityType","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","footprintWKT","scientificNameID","scientificName","kingdom","phylum","class","order","family","genus","specificEpithet","scientificNameAuthorship","vernacularName","observation_type"
"2438_MISTA_Antarctic_Phipoda:1231","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1231",1,"individual count",232,239,-60.6333,-46.9667,"POINT(-46.966667175293 -60.6333351135254)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1232","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1232",1,"individual count",483,484,-74.6667,-29.7,"POINT(-29.7000007629395 -74.6666641235352)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1233","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1233",1,"individual count",270,280,-75.2333,-26.9833,"POINT(-26.9833335876465 -75.2333297729492)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1234","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1234",1,"individual count",440,444,-73.6008,-22.095,"LINESTRING(-22.1166667938232 -73.6066665649414, -22.0733337402344 -73.5950012207031)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1238","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1238",1,"individual count",352,399,-73.2833,-21,"POINT(-21 -73.283332824707)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1239","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Rauschert dredge}","2438_MISTA_Antarctic_Phipoda:1239",1,"individual count",215,NA,-73.64,-20.9967,"POINT(-20.9966659545898 -73.6399993896484)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1240","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1240",1,"individual count",395,417,-72.8467,-19.3392,"LINESTRING(-19.3133335113525 -72.8466644287109, -19.3649997711182 -72.8466644287109)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1241","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1241",1,"individual count",391,395,-72.8483,-19.2908,"LINESTRING(-19.263334274292 -72.8499984741211, -19.3183326721191 -72.8466644287109)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1242","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1242",1,"individual count",390,391,-72.85,-19.2817,"LINESTRING(-19.2516670227051 -72.8516693115234, -19.3116664886475 -72.8483352661133)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1244","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1244",1,"individual count",254,261,-71.5167,-13.575,"LINESTRING(-13.5666666030884 -71.5166702270508, -13.5833330154419 -71.5166702270508)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1245","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1245",1,"individual count",415,416,-71.2842,-12.6025,"LINESTRING(-12.6049995422363 -71.283332824707, -12.6000003814697 -71.2850036621094)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1246","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1246",1,"individual count",771,793,-71.1,-12.5733,"POINT(-12.5733337402344 -71.0999984741211)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1247","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1247",1,"individual count",499,515,-71.1,-12.5667,"POINT(-12.5666666030884 -71.0999984741211)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1248","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1248",1,"individual count",522,531,-71.1,-12.5667,"POINT(-12.5666666030884 -71.0999984741211)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1249","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1249",1,"individual count",575,609,-71.5333,-12.4667,"POINT(-12.4666662216187 -71.533332824707)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1250","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1250",1,"individual count",170,174,-71.3,-12.275,"LINESTRING(-12.2833337783813 -71.3000030517578, -12.2666664123535 -71.3000030517578)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1251","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1251",1,"individual count",462,481,-71.0417,-11.3667,"LINESTRING(-11.4166669845581 -71.0500030517578, -11.3166666030884 -71.033332824707)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1252","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1252",1,"individual count",464,NA,-70.8167,-10.7833,"POINT(-10.7833337783813 -70.8166656494141)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1253","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1253",1,"individual count",234,267,-70.8458,-10.5917,"LINESTRING(-10.5916662216187 -70.841667175293, -10.5916662216187 -70.8499984741211)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1254","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1254",1,"individual count",255,261,-70.8658,-10.4508,"LINESTRING(-10.4549999237061 -70.8666687011719, -10.4466667175293 -70.8649978637695)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1255","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Trawl (diverse)}","2438_MISTA_Antarctic_Phipoda:1255",1,"individual count",200,NA,-70.3167,24.4333,"POINT(24.4333324432373 -70.3166656494141)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1258","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Belgian Agassiz trawl (KGI)}","2438_MISTA_Antarctic_Phipoda:1258",1,"individual count",150,NA,-62,69,"POINT(69 -62)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1259","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Dredge (diverse)}","2438_MISTA_Antarctic_Phipoda:1259",1,"individual count",68,NA,-66.55,93.0167,"POINT(93.0166702270508 -66.5500030517578)","urn:lsid:marinespecies.org:taxname:237481","Epimeria macrodonta","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","macrodonta","Walker","Epimeria macrodonta","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1260","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1260",1,"individual count",672,677,-71.2,-13.4667,"POINT(-13.4666662216187 -71.1999969482422)","urn:lsid:marinespecies.org:taxname:237410","Epimeria monodon","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","monodon","Stephensen","Epimeria monodon","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1263","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Polish trawl (KGI)}","2438_MISTA_Antarctic_Phipoda:1263",1,"individual count",30,NA,-62,69,"POINT(69 -62)","urn:lsid:marinespecies.org:taxname:237410","Epimeria monodon","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","monodon","Stephensen","Epimeria monodon","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1265","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1265",1,"individual count",153,171,-61.1558,-56.0453,"LINESTRING(-56.0161094665527 -61.1602783203125, -56.0744438171387 -61.1513900756836)","urn:lsid:marinespecies.org:taxname:237071","Epimeria oxicarinata","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","oxicarinata","Coleman","Epimeria oxicarinata","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1266","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1266",1,"individual count",182,213,-61,-55.2,"POINT(-55.2000007629395 -61)","urn:lsid:marinespecies.org:taxname:237071","Epimeria oxicarinata","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","oxicarinata","Coleman","Epimeria oxicarinata","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1267","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1267",1,"individual count",227,232,-71.6833,-12.75,"LINESTRING(-12.7333335876465 -71.6833343505859, -12.7666664123535 -71.6833343505859)","urn:lsid:marinespecies.org:taxname:237071","Epimeria oxicarinata","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","oxicarinata","Coleman","Epimeria oxicarinata","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1268","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1268",1,"individual count",499,515,-71.1,-12.5667,"POINT(-12.5666666030884 -71.0999984741211)","urn:lsid:marinespecies.org:taxname:237289","Epimeria pulchra","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","pulchra","Coleman","Epimeria pulchra","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1269","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1269",1,"individual count",462,481,-71.0417,-11.3667,"LINESTRING(-11.4166669845581 -71.0500030517578, -11.3166666030884 -71.033332824707)","urn:lsid:marinespecies.org:taxname:237289","Epimeria pulchra","Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","pulchra","Coleman","Epimeria pulchra","bottom trawling"
